market,latitude,longitude,commodity,unit,price,year,month
Arusha (urban),-3.366667,36.683333,Rice,100 KG,160451.0,2016,9
Arusha (urban),-3.366667,36.683333,Beans,100 KG,151354.0,2016,9
Arusha (urban),-3.366667,36.683333,Maize,100 KG,59674.0,2016,10
Arusha (urban),-3.366667,36.683333,Rice,100 KG,159410.0,2016,10
Arusha (urban),-3.366667,36.683333,Beans,100 KG,153299.0,2016,10
Arusha (urban),-3.366667,36.683333,Maize,100 KG,67389.0,2016,11
Arusha (urban),-3.366667,36.683333,Rice,100 KG,162708.0,2016,11
Arusha (urban),-3.366667,36.683333,Beans,100 KG,152882.0,2016,11
Arusha (urban),-3.366667,36.683333,Maize,100 KG,77381.0,2016,12
Arusha (urban),-3.366667,36.683333,Rice,100 KG,156845.0,2016,12
Arusha (urban),-3.366667,36.683333,Beans,100 KG,155952.0,2016,12
Arusha (urban),-3.366667,36.683333,Maize,100 KG,97833.33,2017,1
Arusha (urban),-3.366667,36.683333,Rice,100 KG,165000.0,2017,1
Arusha (urban),-3.366667,36.683333,Beans,100 KG,176875.0,2017,1
Arusha (urban),-3.366667,36.683333,Maize,100 KG,96833.33,2017,2
Arusha (urban),-3.366667,36.683333,Rice,100 KG,168750.0,2017,2
Arusha (urban),-3.366667,36.683333,Beans,100 KG,168750.0,2017,2
Arusha (urban),-3.366667,36.683333,Maize,100 KG,99136.36,2017,3
Arusha (urban),-3.366667,36.683333,Rice,100 KG,162954.55,2017,3
Arusha (urban),-3.366667,36.683333,Beans,100 KG,186250.0,2017,3
Arusha (urban),-3.366667,36.683333,Maize,100 KG,99927.775,2017,4
Arusha (urban),-3.366667,36.683333,Rice,100 KG,195000.0,2017,4
Arusha (urban),-3.366667,36.683333,Beans,100 KG,213333.33,2017,4
Arusha (urban),-3.366667,36.683333,Maize,100 KG,94111.11,2017,5
Arusha (urban),-3.366667,36.683333,Rice,100 KG,180555.56,2017,5
Arusha (urban),-3.366667,36.683333,Beans,100 KG,171388.89,2017,5
Arusha (urban),-3.366667,36.683333,Maize,100 KG,89125.0,2017,6
Arusha (urban),-3.366667,36.683333,Rice,100 KG,178269.23,2017,6
Arusha (urban),-3.366667,36.683333,Beans,100 KG,168055.56,2017,6
Arusha (urban),-3.366667,36.683333,Maize,100 KG,62500.0,2017,7
Arusha (urban),-3.366667,36.683333,Rice,100 KG,188333.33,2017,7
Arusha (urban),-3.366667,36.683333,Beans,100 KG,156666.67,2017,7
Arusha (urban),-3.366667,36.683333,Maize,100 KG,53556.0,2017,8
Arusha (urban),-3.366667,36.683333,Rice,100 KG,185000.0,2017,8
Arusha (urban),-3.366667,36.683333,Beans,100 KG,160833.0,2017,8
Arusha (urban),-3.366667,36.683333,Maize,100 KG,54100.0,2017,9
Arusha (urban),-3.366667,36.683333,Rice,100 KG,180111.11,2017,9
Arusha (urban),-3.366667,36.683333,Beans,100 KG,161071.43,2017,9
Arusha (urban),-3.366667,36.683333,Maize,100 KG,53714.29,2017,10
Arusha (urban),-3.366667,36.683333,Rice,100 KG,200312.5,2017,10
Arusha (urban),-3.366667,36.683333,Beans,100 KG,166875.0,2017,10
Arusha (urban),-3.366667,36.683333,Maize,100 KG,51416.67,2017,11
Arusha (urban),-3.366667,36.683333,Rice,100 KG,177000.0,2017,11
Arusha (urban),-3.366667,36.683333,Beans,100 KG,197500.0,2017,11
Arusha (urban),-3.366667,36.683333,Maize,100 KG,52625.0,2017,12
Arusha (urban),-3.366667,36.683333,Rice,100 KG,201562.5,2017,12
Arusha (urban),-3.366667,36.683333,Beans,100 KG,175000.0,2017,12
Arusha (urban),-3.366667,36.683333,Maize,100 KG,51750.0,2018,1
Arusha (urban),-3.366667,36.683333,Rice,100 KG,210000.0,2018,1
Arusha (urban),-3.366667,36.683333,Beans,100 KG,160000.0,2018,1
Arusha (urban),-3.366667,36.683333,Maize,100 KG,48416.67,2018,2
Arusha (urban),-3.366667,36.683333,Rice,100 KG,203000.0,2018,2
Arusha (urban),-3.366667,36.683333,Beans,100 KG,160312.5,2018,2
Arusha (urban),-3.366667,36.683333,Maize,100 KG,47833.33,2018,3
Arusha (urban),-3.366667,36.683333,Rice,100 KG,200555.56,2018,3
Arusha (urban),-3.366667,36.683333,Beans,100 KG,146944.44,2018,3
Arusha (urban),-3.366667,36.683333,Maize,100 KG,46333.33,2018,4
Arusha (urban),-3.366667,36.683333,Rice,100 KG,216666.67,2018,4
Arusha (urban),-3.366667,36.683333,Beans,100 KG,146875.0,2018,4
Arusha (urban),-3.366667,36.683333,Maize,100 KG,46500.0,2018,5
Arusha (urban),-3.366667,36.683333,Rice,100 KG,190000.0,2018,5
Arusha (urban),-3.366667,36.683333,Beans,100 KG,155000.0,2018,5
Arusha (urban),-3.366667,36.683333,Maize,100 KG,44300.0,2018,6
Arusha (urban),-3.366667,36.683333,Rice,100 KG,185000.0,2018,6
Arusha (urban),-3.366667,36.683333,Beans,100 KG,149500.0,2018,6
Arusha (urban),-3.366667,36.683333,Maize,100 KG,43833.33,2018,7
Arusha (urban),-3.366667,36.683333,Rice,100 KG,185000.0,2018,7
Arusha (urban),-3.366667,36.683333,Beans,100 KG,137500.0,2018,7
Arusha (urban),-3.366667,36.683333,Maize,100 KG,37250.0,2018,8
Arusha (urban),-3.366667,36.683333,Rice,100 KG,181875.0,2018,8
Arusha (urban),-3.366667,36.683333,Beans,100 KG,118750.0,2018,8
Arusha (urban),-3.366667,36.683333,Maize,100 KG,35181.82,2018,9
Arusha (urban),-3.366667,36.683333,Rice,100 KG,281632.5,2018,9
Arusha (urban),-3.366667,36.683333,Beans,100 KG,118409.09,2018,9
Arusha (urban),-3.366667,36.683333,Maize,100 KG,34277.78,2018,10
Arusha (urban),-3.366667,36.683333,Rice,100 KG,180000.0,2018,10
Arusha (urban),-3.366667,36.683333,Beans,100 KG,119722.22,2018,10
Arusha (urban),-3.366667,36.683333,Maize,100 KG,41113.64,2018,11
Arusha (urban),-3.366667,36.683333,Rice,100 KG,178181.82,2018,11
Arusha (urban),-3.366667,36.683333,Beans,100 KG,120045.45,2018,11
Arusha (urban),-3.366667,36.683333,Maize,100 KG,42666.67,2018,12
Arusha (urban),-3.366667,36.683333,Rice,100 KG,168750.0,2018,12
Arusha (urban),-3.366667,36.683333,Beans,100 KG,121666.67,2018,12
Arusha (urban),-3.366667,36.683333,Maize,100 KG,43275.0,2019,1
Arusha (urban),-3.366667,36.683333,Rice,100 KG,177000.0,2019,1
Arusha (urban),-3.366667,36.683333,Beans,100 KG,123500.0,2019,1
Arusha (urban),-3.366667,36.683333,Maize,100 KG,43111.11,2019,2
Arusha (urban),-3.366667,36.683333,Rice,100 KG,180000.0,2019,2
Arusha (urban),-3.366667,36.683333,Beans,100 KG,127777.78,2019,2
Arusha (urban),-3.366667,36.683333,Maize,100 KG,43818.18,2019,3
Arusha (urban),-3.366667,36.683333,Rice,100 KG,181818.18,2019,3
Arusha (urban),-3.366667,36.683333,Beans,100 KG,131590.91,2019,3
Arusha (urban),-3.366667,36.683333,Maize,100 KG,65333.33,2019,4
Arusha (urban),-3.366667,36.683333,Rice,100 KG,181666.67,2019,4
Arusha (urban),-3.366667,36.683333,Beans,100 KG,132500.0,2019,4
Arusha (urban),-3.366667,36.683333,Maize,100 KG,62500.0,2019,5
Arusha (urban),-3.366667,36.683333,Rice,100 KG,195000.0,2019,5
Arusha (urban),-3.366667,36.683333,Beans,100 KG,148888.89,2019,5
Arusha (urban),-3.366667,36.683333,Maize,100 KG,64888.89,2019,6
Arusha (urban),-3.366667,36.683333,Rice,100 KG,181666.67,2019,6
Arusha (urban),-3.366667,36.683333,Beans,100 KG,148055.56,2019,6
Arusha (urban),-3.366667,36.683333,Maize,100 KG,69666.67,2019,7
Arusha (urban),-3.366667,36.683333,Rice,100 KG,175416.67,2019,7
Arusha (urban),-3.366667,36.683333,Beans,100 KG,155416.67,2019,7
Arusha (urban),-3.366667,36.683333,Maize,100 KG,72136.36,2019,8
Arusha (urban),-3.366667,36.683333,Rice,100 KG,191818.18,2019,8
Arusha (urban),-3.366667,36.683333,Beans,100 KG,147772.73,2019,8
Arusha (urban),-3.366667,36.683333,Maize,100 KG,77431.82,2019,9
Arusha (urban),-3.366667,36.683333,Rice,100 KG,194090.91,2019,9
Arusha (urban),-3.366667,36.683333,Beans,100 KG,155000.0,2019,9
Arusha (urban),-3.366667,36.683333,Maize,100 KG,83590.91,2019,10
Arusha (urban),-3.366667,36.683333,Rice,100 KG,193636.36,2019,10
Arusha (urban),-3.366667,36.683333,Beans,100 KG,161363.64,2019,10
Arusha (urban),-3.366667,36.683333,Maize,100 KG,85826.92,2019,11
Arusha (urban),-3.366667,36.683333,Rice,100 KG,187307.69,2019,11
Arusha (urban),-3.366667,36.683333,Beans,100 KG,172692.31,2019,11
Arusha (urban),-3.366667,36.683333,Maize,100 KG,84818.18,2019,12
Arusha (urban),-3.366667,36.683333,Rice,100 KG,185909.09,2019,12
Arusha (urban),-3.366667,36.683333,Beans,100 KG,179545.45,2019,12
Arusha (urban),-3.366667,36.683333,Maize,100 KG,92500.0,2020,1
Arusha (urban),-3.366667,36.683333,Rice,100 KG,197045.45,2020,1
Arusha (urban),-3.366667,36.683333,Beans,100 KG,169772.73,2020,1
Arusha (urban),-3.366667,36.683333,Maize,100 KG,82083.33,2020,2
Arusha (urban),-3.366667,36.683333,Rice,100 KG,190208.33,2020,2
Arusha (urban),-3.366667,36.683333,Beans,100 KG,157083.33,2020,2
Arusha (urban),-3.366667,36.683333,Maize,100 KG,59769.23,2020,3
Arusha (urban),-3.366667,36.683333,Rice,100 KG,195000.0,2020,3
Arusha (urban),-3.366667,36.683333,Beans,100 KG,156346.15,2020,3
Arusha (urban),-3.366667,36.683333,Maize,100 KG,60900.0,2020,4
Arusha (urban),-3.366667,36.683333,Rice,100 KG,192000.0,2020,4
Arusha (urban),-3.366667,36.683333,Beans,100 KG,160500.0,2020,4
Arusha (urban),-3.366667,36.683333,Maize,100 KG,55929.0,2020,5
Arusha (urban),-3.366667,36.683333,Rice,100 KG,184643.0,2020,5
Arusha (urban),-3.366667,36.683333,Beans,100 KG,163214.0,2020,5
Arusha (urban),-3.366667,36.683333,Maize,100 KG,57444.0,2020,6
Arusha (urban),-3.366667,36.683333,Rice,100 KG,173889.0,2020,6
Arusha (urban),-3.366667,36.683333,Beans,100 KG,173333.0,2020,6
Arusha (urban),-3.366667,36.683333,Maize,100 KG,58688.0,2020,7
Arusha (urban),-3.366667,36.683333,Rice,100 KG,165000.0,2020,7
Arusha (urban),-3.366667,36.683333,Beans,100 KG,160000.0,2020,7
Arusha (urban),-3.366667,36.683333,Maize,100 KG,53417.0,2020,8
Arusha (urban),-3.366667,36.683333,Rice,100 KG,161667.0,2020,8
Arusha (urban),-3.366667,36.683333,Beans,100 KG,155000.0,2020,8
Arusha (urban),-3.366667,36.683333,Maize,100 KG,53182.0,2020,9
Arusha (urban),-3.366667,36.683333,Rice,100 KG,161364.0,2020,9
Arusha (urban),-3.366667,36.683333,Beans,100 KG,178864.0,2020,9
Arusha (urban),-3.366667,36.683333,Maize,100 KG,51500.0,2020,10
Arusha (urban),-3.366667,36.683333,Rice,100 KG,142500.0,2020,10
Arusha (urban),-3.366667,36.683333,Beans,100 KG,163500.0,2020,10
Arusha (urban),-3.366667,36.683333,Maize,100 KG,54792.0,2020,11
Arusha (urban),-3.366667,36.683333,Rice,100 KG,144167.0,2020,11
Arusha (urban),-3.366667,36.683333,Beans,100 KG,177083.0,2020,11
Arusha (urban),-3.366667,36.683333,Maize,100 KG,52444.0,2020,12
Arusha (urban),-3.366667,36.683333,Rice,100 KG,139722.0,2020,12
Arusha (urban),-3.366667,36.683333,Beans,100 KG,184444.0,2020,12
Arusha (urban),-3.366667,36.683333,Maize,100 KG,53750.0,2021,1
Arusha (urban),-3.366667,36.683333,Rice,100 KG,152500.0,2021,1
Arusha (urban),-3.366667,36.683333,Beans,100 KG,176000.0,2021,1
Arusha (urban),-3.366667,36.683333,Maize,100 KG,52750.0,2021,2
Arusha (urban),-3.366667,36.683333,Rice,100 KG,111563.0,2021,2
Arusha (urban),-3.366667,36.683333,Beans,100 KG,177188.0,2021,2
Arusha (urban),-3.366667,36.683333,Maize,100 KG,46333.0,2021,3
Arusha (urban),-3.366667,36.683333,Rice,100 KG,163333.0,2021,3
Arusha (urban),-3.366667,36.683333,Beans,100 KG,158889.0,2021,3
Arusha (urban),-3.366667,36.683333,Maize,100 KG,43438.0,2021,4
Arusha (urban),-3.366667,36.683333,Rice,100 KG,151875.0,2021,4
Arusha (urban),-3.366667,36.683333,Beans,100 KG,146563.0,2021,4
Arusha (urban),-3.366667,36.683333,Maize,100 KG,45750.0,2021,5
Arusha (urban),-3.366667,36.683333,Rice,100 KG,152500.0,2021,5
Arusha (urban),-3.366667,36.683333,Beans,100 KG,151000.0,2021,5
Arusha (urban),-3.366667,36.683333,Maize,100 KG,45545.0,2021,6
Arusha (urban),-3.366667,36.683333,Rice,100 KG,152500.0,2021,6
Arusha (urban),-3.366667,36.683333,Beans,100 KG,152955.0,2021,6
Arusha (urban),-3.366667,36.683333,Maize,100 KG,47818.0,2021,7
Arusha (urban),-3.366667,36.683333,Rice,100 KG,154773.0,2021,7
Arusha (urban),-3.366667,36.683333,Beans,100 KG,155909.0,2021,7
Arusha (urban),-3.366667,36.683333,Maize,100 KG,46692.0,2021,8
Arusha (urban),-3.366667,36.683333,Rice,100 KG,157692.0,2021,8
Arusha (urban),-3.366667,36.683333,Beans,100 KG,150962.0,2021,8
Arusha (urban),-3.366667,36.683333,Maize,100 KG,47269.0,2021,9
Arusha (urban),-3.366667,36.683333,Rice,100 KG,160962.0,2021,9
Arusha (urban),-3.366667,36.683333,Beans,100 KG,156538.0,2021,9
Arusha (urban),-3.366667,36.683333,Maize,100 KG,49583.0,2021,10
Arusha (urban),-3.366667,36.683333,Rice,100 KG,164583.0,2021,10
Arusha (urban),-3.366667,36.683333,Beans,100 KG,156875.0,2021,10
Arusha (urban),-3.366667,36.683333,Maize,100 KG,49042.0,2021,11
Arusha (urban),-3.366667,36.683333,Rice,100 KG,166250.0,2021,11
Arusha (urban),-3.366667,36.683333,Beans,100 KG,153542.0,2021,11
Arusha (urban),-3.366667,36.683333,Maize,100 KG,60167.0,2021,12
Arusha (urban),-3.366667,36.683333,Rice,100 KG,178750.0,2021,12
Arusha (urban),-3.366667,36.683333,Beans,100 KG,156667.0,2021,12
Arusha (urban),-3.366667,36.683333,Maize,100 KG,63917.0,2022,1
Arusha (urban),-3.366667,36.683333,Rice,100 KG,204583.0,2022,1
Arusha (urban),-3.366667,36.683333,Beans,100 KG,174375.0,2022,1
Arusha (urban),-3.366667,36.683333,Maize,100 KG,61000.0,2022,2
Arusha (urban),-3.366667,36.683333,Rice,100 KG,205000.0,2022,2
Arusha (urban),-3.366667,36.683333,Beans,100 KG,179091.0,2022,2
Arusha (urban),-3.366667,36.683333,Maize,100 KG,59417.0,2022,3
Arusha (urban),-3.366667,36.683333,Rice,100 KG,208333.0,2022,3
Arusha (urban),-3.366667,36.683333,Beans,100 KG,173333.0,2022,3
Arusha (urban),-3.366667,36.683333,Maize,100 KG,72050.0,2022,4
Arusha (urban),-3.366667,36.683333,Rice,100 KG,217500.0,2022,4
Arusha (urban),-3.366667,36.683333,Beans,100 KG,171000.0,2022,4
Arusha (urban),-3.366667,36.683333,Maize,100 KG,80056.0,2022,5
Arusha (urban),-3.366667,36.683333,Rice,100 KG,221667.0,2022,5
Arusha (urban),-3.366667,36.683333,Beans,100 KG,170000.0,2022,5
Arusha (urban),-3.366667,36.683333,Maize,100 KG,94154.0,2022,6
Arusha (urban),-3.366667,36.683333,Rice,100 KG,225000.0,2022,6
Arusha (urban),-3.366667,36.683333,Beans,100 KG,187885.0,2022,6
Arusha (urban),-3.366667,36.683333,Maize,100 KG,97208.0,2022,7
Arusha (urban),-3.366667,36.683333,Rice,100 KG,225000.0,2022,7
Arusha (urban),-3.366667,36.683333,Beans,100 KG,186667.0,2022,7
Arusha (urban),-3.366667,36.683333,Maize,100 KG,95042.0,2022,8
Arusha (urban),-3.366667,36.683333,Rice,100 KG,225000.0,2022,8
Arusha (urban),-3.366667,36.683333,Beans,100 KG,193333.0,2022,8
Arusha (urban),-3.366667,36.683333,Maize,100 KG,99731.0,2022,9
Arusha (urban),-3.366667,36.683333,Rice,100 KG,237692.0,2022,9
Arusha (urban),-3.366667,36.683333,Beans,100 KG,231538.0,2022,9
Arusha (urban),-3.366667,36.683333,Maize,100 KG,98417.0,2022,10
Arusha (urban),-3.366667,36.683333,Rice,100 KG,280000.0,2022,10
Arusha (urban),-3.366667,36.683333,Beans,100 KG,258750.0,2022,10
Arusha (urban),-3.366667,36.683333,Maize,100 KG,96500.0,2022,11
Arusha (urban),-3.366667,36.683333,Rice,100 KG,281632.5,2022,11
Arusha (urban),-3.366667,36.683333,Beans,100 KG,260000.0,2022,11
Arusha (urban),-3.366667,36.683333,Maize,100 KG,99927.775,2022,12
Arusha (urban),-3.366667,36.683333,Rice,100 KG,281632.5,2022,12
Arusha (urban),-3.366667,36.683333,Beans,100 KG,288295.45999999996,2022,12
Arusha (urban),-3.366667,36.683333,Maize,100 KG,99927.775,2023,1
Arusha (urban),-3.366667,36.683333,Rice,100 KG,281632.5,2023,1
Arusha (urban),-3.366667,36.683333,Beans,100 KG,288295.45999999996,2023,1
Arusha (urban),-3.366667,36.683333,Maize,100 KG,99927.775,2023,2
Arusha (urban),-3.366667,36.683333,Rice,100 KG,281632.5,2023,2
Arusha (urban),-3.366667,36.683333,Beans,100 KG,288295.45999999996,2023,2
Arusha (urban),-3.366667,36.683333,Maize,100 KG,99927.775,2023,3
Arusha (urban),-3.366667,36.683333,Rice,100 KG,281632.5,2023,3
Arusha (urban),-3.366667,36.683333,Beans,100 KG,275769.0,2023,3
Arusha (urban),-3.366667,36.683333,Maize,100 KG,99927.775,2023,4
Arusha (urban),-3.366667,36.683333,Rice,100 KG,281632.5,2023,4
Arusha (urban),-3.366667,36.683333,Beans,100 KG,258333.0,2023,4
Arusha (urban),-3.366667,36.683333,Maize,100 KG,99927.775,2023,5
Arusha (urban),-3.366667,36.683333,Rice,100 KG,279000.0,2023,5
Arusha (urban),-3.366667,36.683333,Beans,100 KG,261000.0,2023,5
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,38742.86,2006,1
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,64545.45,2006,1
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,80000.0,2006,1
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,31375.0,2006,2
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,77272.73,2006,2
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,68208.33,2006,2
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,29375.0,2006,3
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,82115.38,2006,3
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,63333.33,2006,3
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,27727.27,2006,4
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,81785.71,2006,4
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,57318.18,2006,4
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,24846.15,2006,5
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,91666.67,2006,5
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,56730.77,2006,5
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,17750.0,2006,6
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,80833.33,2006,6
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,59583.33,2006,6
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,18750.0,2006,7
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,74772.73,2006,7
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,60625.0,2006,7
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,16000.0,2006,8
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,61230.77,2006,8
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,60750.0,2006,8
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,14785.71,2006,9
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,61875.0,2006,9
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,62500.0,2006,9
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,14800.0,2006,10
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,67500.0,2006,10
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,62000.0,2006,10
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,15000.0,2006,11
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,68650.0,2006,11
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,62500.0,2006,11
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,15200.0,2006,12
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,70750.0,2006,12
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,63000.0,2006,12
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,16300.0,2007,1
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,74500.0,2007,1
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,64000.0,2007,1
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,16100.0,2007,2
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,74100.0,2007,2
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,63100.0,2007,2
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,15000.0,2007,3
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,65900.0,2007,3
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,66600.0,2007,3
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,13600.0,2007,4
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,63300.0,2007,4
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,60000.0,2007,4
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,12900.0,2007,5
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,58800.0,2007,5
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,57300.0,2007,5
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,12600.0,2007,6
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,55200.0,2007,6
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,55500.0,2007,6
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,12700.0,2007,7
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,53200.0,2007,7
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,53700.0,2007,7
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,13400.0,2007,8
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,56400.0,2007,8
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,56200.0,2007,8
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,18200.0,2007,9
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,57400.0,2007,9
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,53300.0,2007,9
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,20800.0,2007,10
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,66700.0,2007,10
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,65600.0,2007,10
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,23200.0,2007,11
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,71200.0,2007,11
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,71800.0,2007,11
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,25300.0,2007,12
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,69900.0,2007,12
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,73300.0,2007,12
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,36100.0,2008,1
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,91100.0,2008,1
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,95800.0,2008,1
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,42300.0,2008,2
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,84500.0,2008,2
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,95500.0,2008,2
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,35200.0,2008,3
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,92800.0,2008,3
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,95000.0,2008,3
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,33500.0,2008,4
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,84600.0,2008,4
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,81300.0,2008,4
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,30200.0,2008,5
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,83700.0,2008,5
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,73200.0,2008,5
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,33229.0,2008,6
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,86708.0,2008,6
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,96200.0,2008,6
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,30754.55,2008,7
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,98272.73,2008,7
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,87727.27,2008,7
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,29000.0,2008,8
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,90000.0,2008,8
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,102500.0,2008,8
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,28883.0,2008,9
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,98125.0,2008,9
